airbnb_id,beds,is_rebookable,is_business_travel_ready,is_family_preferred,is_superhost,picture_count,lat,lng,localized_city,localized_neighborhood,name,person_capacity,reviews_count,room_type,space_type,star_rating,can_instant_book,monthly_price_factor,rate_amount,rate_amount_formatted,rate_amount_micros,rate_currency,weekly_price_factor,state
20322225,2,0,0,0,0,24,30.26587253,-97.7415381,Austin,Downtown,1 BR Downtown Condo,4,40,Entire home/apt,Entire condominium,4.5,1,1,91,$91 ,,USD,1,TX
20322229,3,0,0,0,0,24,30.30778922,-97.7291946,Austin,Hyde Park,3BR/3BA Hyde Park House with Pool,6,7,Entire home/apt,Entire house,4.5,1,1,424,$424 ,,USD,1,TX
20322233,4,0,0,0,0,24,30.2652671,-97.74288103,Austin,Downtown,Remodeled Condo in Downtown Austin,6,60,Entire home/apt,Entire condominium,4.5,1,1,146,$146 ,,USD,1,TX
20322243,3,0,0,0,0,24,30.26483654,-97.74126794,Austin,,Hip Downtown Condo with Loft,6,55,Entire home/apt,Entire condominium,4,1,1,122,$122 ,,USD,1,TX
20322244,2,0,0,0,0,24,30.26463196,-97.74120876,Austin,Downtown,Downtown Studio Near Music & More,4,27,Entire home/apt,Entire condominium,4.5,1,1,94,$94 ,,USD,1,TX
20322245,4,0,0,0,0,24,30.29458444,-97.70264751,Austin,Mueller,Stately 4BR Mueller House,8,6,Entire home/apt,Entire house,5,1,1,257,$257 ,,USD,1,TX
20322253,3,0,0,0,0,24,30.30592591,-97.75494956,Austin,Bryker Woods,Sunny & Spirited Bryker Woods Home,6,2,Entire home/apt,Entire house,,1,1,116,$116 ,,USD,1,TX
20322262,5,0,0,0,0,24,30.4245429,-97.7789168,Austin,Canyon Mesa,3BR w/ Pool & Hot Tub,6,2,Entire home/apt,Entire house,,1,1,209,$209 ,,USD,1,TX
20322265,3,0,0,0,0,24,30.25895834,-97.73528238,Austin,,"Walk to Rainey St, Convention Center, Downtown! - Sleeps 4",4,44,Entire home/apt,Entire apartment,4.5,1,1,86,$86 ,,USD,1,TX
20322270,4,0,0,0,0,26,30.26460968,-97.74094947,Austin,Downtown,2BR Renovated Downtown Condo,6,134,Entire home/apt,Entire condominium,4.5,1,1,168,$168 ,,USD,1,TX
20322272,4,0,0,0,0,24,30.31530109,-97.70022484,Austin,Windsor Park,Austin Family Townhome with Yard,8,6,Entire home/apt,Entire house,4.5,1,1,98,$98 ,,USD,1,TX
20322285,4,0,0,0,0,24,30.26232301,-97.78209832,Austin,,Perfect Summer Spot! Beautiful Zilker Home with great views,7,5,Entire home/apt,Entire house,4,1,1,912,$912 ,,USD,1,TX
20322287,2,0,0,0,0,24,30.26621794,-97.74280393,Austin,Downtown,1BR Superb Downtown Condo.,4,65,Entire home/apt,Entire condominium,4.5,1,1,94,$94 ,,USD,1,TX
20322304,4,0,0,0,0,25,30.28500562,-97.76413785,Austin,,Downtown Austin Home w/ Pool - Convenient Location!,8,23,Entire home/apt,Entire house,4.5,1,1,245,$245 ,,USD,1,TX
20322329,1,0,0,0,0,24,30.30772894,-97.72836861,Austin,Hyde Park,Hip Hyde Park Studio w/ Patio,2,14,Entire home/apt,Entire apartment,4.5,1,1,75,$75 ,,USD,1,TX
20322343,4,0,0,0,0,24,30.35020558,-97.72525411,Austin,Crestview,3BR Modern Beauty - Close to UT/Downtown,6,5,Entire home/apt,Entire house,5,1,1,274,$274 ,,USD,1,TX
20322357,5,0,0,0,0,24,30.31909427,-97.7672555,Austin,Tarrytown,4BR/3.5BA Luxurious Central Austin House,8,1,Entire home/apt,Entire house,,1,1,3108,"$3,108 ",,USD,1,TX
20322363,4,0,0,0,0,24,30.3262515,-97.75472794,Austin,,3BR/2BA Remodeled Rosedale House,8,2,Entire home/apt,Entire house,,1,1,142,$142 ,,USD,1,TX
20322370,9,0,0,0,0,25,30.25248892,-97.72083942,Austin,Holly,"4BR/3.5BA House w/ Separate Studio, Austin",13,9,Entire home/apt,Entire house,5,1,1,424,$424 ,,USD,1,TX
20326282,1,0,0,0,0,10,30.22920965,-97.72145724,Austin,,My Austin Apartment,3,3,Entire home/apt,Entire apartment,4.5,1,1,100,$100 ,,USD,1,TX
20328109,1,0,0,0,0,3,30.34697782,-97.73077839,Austin,,Word of Mouth charming cottage,2,1,Entire home/apt,Entire house,,0,0.75,125,$125 ,,USD,0.85,TX
20329396,4,0,0,0,0,12,30.15925519,-97.78005083,Austin,McKinney,3 bed 2.5 bath 9mins Sth of Austin. PlentyParking,8,5,Entire home/apt,Entire house,4.5,1,0.51,165,$165 ,,USD,0.79,TX
20330016,1,0,0,0,0,10,30.26782717,-97.75277548,Austin,Downtown,Downtown Loft by the Lake,4,1,Entire home/apt,Entire loft,,1,1,150,$150 ,,USD,1,TX
20330686,1,0,0,0,0,10,30.45094078,-97.77606674,Austin,SW Williamson Co.,Quiet and secluded in North Austin.,2,10,Entire home/apt,Entire house,5,1,0.75,40,$40 ,,USD,0.9,TX
20331918,1,0,0,0,0,8,30.20337164,-97.69750635,Austin,McKinney,Colorado High Retreat,2,0,Private room,Private room,,0,1,65,$65 ,,USD,0.75,TX
20332858,1,0,0,0,0,6,30.29553832,-97.70249843,Austin,,"Spacious & clean home near amenities, downtown, UT",2,0,Private room,Private room,,1,0.8,85,$85 ,,USD,0.9,TX
20351849,3,0,1,0,1,24,30.2751327,-97.71803857,Austin,East Downtown,Sophisticated Eastside Retreat,6,5,Entire home/apt,Entire house,5,0,0.85,125,$125 ,,USD,0.9,TX
20353321,1,0,0,0,0,20,30.26561687,-97.73385992,Austin,East Downtown,Downtown loft,3,4,Entire home/apt,Entire condominium,5,0,1,115,$115 ,,USD,1,TX
20353808,1,0,0,0,0,3,30.22564692,-97.73908337,Austin,,East Austin 3-Story House,1,0,Private room,Private room,,0,1,60,$60 ,,USD,1,TX
20354378,2,0,0,0,1,18,30.269635,-97.73704779,Austin,,"Downtown Austin, Texas",4,0,Entire home/apt,Entire apartment,,0,1,140,$140 ,,USD,1,TX
20354657,1,0,0,0,0,4,30.22538026,-97.74133545,Austin,,East Austin Getaway,1,2,Private room,Private room,,0,1,60,$60 ,,USD,1,TX
20355906,3,0,0,0,0,10,30.25494831,-97.74697403,Austin,South Congress,Studio/Loft - Prime Location ATX,4,0,Entire home/apt,Entire apartment,,1,1,225,$225 ,,USD,1,TX
20356241,2,0,0,0,0,7,30.28670951,-97.74324026,Austin,West Campus,West Campus apt,4,3,Entire home/apt,Entire apartment,4.5,0,1,135,$135 ,,USD,1,TX
20357757,1,0,0,0,0,7,30.20200021,-97.69946941,Austin,McKinney,Private room very close to airport,2,3,Private room,Private room,5,1,1,65,$65 ,,USD,0.85,TX
20357877,2,0,0,0,0,10,30.25803904,-97.76316073,Austin,Zilker,ACL/ Zilker Park Craftsman,4,1,Entire home/apt,Entire house,,1,0.5,306,$306 ,,USD,0.65,TX
20379817,2,0,0,0,0,4,30.27251205,-97.63277715,Austin,,Austin's Best Kept Secret!- Black&White,2,0,Private room,Private room,,0,1,100,$100 ,,USD,1,TX
20384876,2,0,0,0,0,7,30.22585217,-97.75421759,Austin,St. Edwards,Loft Apartment near downtown,3,1,Entire home/apt,Entire loft,,1,0.65,80,$80 ,,USD,0.85,TX
20385710,1,0,0,0,0,7,30.25721625,-97.7245016,Austin,East Downtown,Studio in Designer's Townhouse - Walk East Side!,2,1,Private room,Private room,,0,1,90,$90 ,,USD,1,TX
20387978,2,0,0,0,0,1,30.25034585,-97.72423067,Austin,Holly,East Side Bungalow close to Downtown and ACL,5,1,Entire home/apt,Entire house,,0,0.7,200,$200 ,,USD,0.75,TX
20390259,4,0,0,0,0,24,30.21064084,-97.81247108,Austin,Cherry Creek,South Austin Gem with Sun Porch,6,0,Entire home/apt,Entire house,,1,1,194,$194 ,,USD,1,TX
20394339,1,0,0,0,0,2,30.34759696,-97.70841763,Austin,Georgian Acres,A sweet retreat,1,0,Shared room,Shared room,,0,0.8,50,$50 ,,USD,0.8,TX
20396114,4,0,1,0,0,10,30.31090294,-97.71965295,Austin,Hancock,"Quiet, cheerful, clean home in Central Austin",6,3,Entire home/apt,Entire house,4.5,0,1,103,$103 ,,USD,1,TX
20396299,3,0,0,0,0,16,30.26414094,-97.74607092,Austin,Downtown,Luxury Downtown Condo for business professionals,5,2,Entire home/apt,Entire condominium,,1,1,250,$250 ,,USD,1,TX
20412379,1,0,0,0,0,2,30.28402812,-97.77013225,Austin,West Austin,private BR near downtown Austin,2,9,Private room,Private room,5,0,0.85,36,$36 ,,USD,0.9,TX
20413774,2,0,0,0,0,11,30.25552416,-97.74643236,Austin,South Congress,1 luxurious cozy bedroom downtown/soco,4,9,Entire home/apt,Entire apartment,4.5,1,0.85,111,$111 ,,USD,0.9,TX
20419609,3,0,0,0,0,21,30.3247765,-97.75261167,Austin,Allendale,Allendale Palm and Pool,8,0,Entire home/apt,Entire house,,1,1,429,$429 ,,USD,0.7,TX
20420930,1,0,0,0,0,5,30.23953629,-97.78723115,Austin,,"Studio on South Lamar, great for couples.",3,7,Entire home/apt,Entire apartment,4,0,1,80,$80 ,,USD,1,TX
20422907,1,0,0,0,0,15,30.2165212,-97.88848133,Austin,Circle C,Austin home on a hill with a view,2,2,Private room,Private room,,0,1,67,$67 ,,USD,1,TX
20424715,3,0,1,0,0,35,30.26543232,-97.70339436,Austin,Govalle,New Modern East Austin Home minutes from Downtown,6,5,Entire home/apt,Entire house,5,0,0.51,200,$200 ,,USD,0.79,TX
20424722,3,0,0,0,1,34,30.28362843,-97.64565655,Austin,,"Gorgeous, contemporary home in east Austin!",7,1,Entire home/apt,Entire house,,0,0.6,175,$175 ,,USD,0.8,TX
20424830,2,0,0,0,0,7,30.25027957,-97.75982755,Austin,Bouldin Creek,"Central, Walkable Bouldin Ave. Studio",3,4,Entire home/apt,Entire guesthouse,5,0,1,90,$90 ,,USD,1,TX
20424844,1,0,0,0,0,8,30.1995737,-97.69343681,Austin,McKinney,"2 private bedrooms/ 1 bath, 8 miles from Downtown",4,0,Private room,Private room,,0,1,205,$205 ,,USD,0.85,TX
20425587,1,0,0,0,0,5,30.23469755,-97.76681019,Austin,Galindo,ACL: Cozy private room in heart of South Austin,2,7,Private room,Private room,5,1,1,46,$46 ,,USD,1,TX
20427118,2,0,0,0,1,16,30.22429624,-97.7374311,Austin,Parker Lane,Living the Dream (#AirstreamATX),4,17,Entire home/apt,Entire camper/RV,5,1,0.65,85,$85 ,,USD,0.85,TX
20437500,2,0,0,0,0,6,30.22959659,-97.71215051,Austin,Pleasant Valley,Cozy 2/1 convenient to downtown and UT,4,2,Private room,Private room,,1,1,130,$130 ,,USD,1,TX
20438418,2,0,0,0,0,8,30.14074162,-97.76876774,Austin,,"2 shared rooms @ ""the berg""",4,0,Private room,Private room,,1,0.9,115,$115 ,,USD,0.9,TX
20440342,2,0,0,0,0,9,30.26393991,-97.76145993,Austin,Zilker,Zilker Lounge. ???5 min. walk to ACL???,5,6,Entire home/apt,Entire apartment,5,1,0.7,128,$128 ,,USD,0.85,TX
20440395,2,0,0,0,0,17,30.25965463,-97.77129172,Austin,,Perfect for ACL Weekend 1!!!,6,0,Entire home/apt,Entire house,,0,1,560,$560 ,,USD,1,TX
20442917,1,0,0,0,0,8,30.22331356,-97.72644042,Austin,,The pink room,1,2,Private room,Private room,,1,1,35,$35 ,,USD,0.9,TX
20447738,1,0,0,0,1,1,30.28771805,-97.64603219,Austin,,Calmly Active and Actively Calm- Calmest Bedroom,2,0,Private room,Private room,,1,1,28,$28 ,,USD,1,TX
20451627,2,0,0,0,0,9,30.24447077,-97.82242183,Austin,Barton Creek,Austin here you come! Great location!,4,4,Entire home/apt,Entire apartment,5,0,1,150,$150 ,,USD,0.9,TX
20452467,2,0,0,0,1,13,30.26574677,-97.74736522,Austin,,Downtown: 1BR/1BA Apt | Patio,4,0,Private room,Private room,,1,0.65,125,$125 ,,USD,0.75,TX
20452861,1,0,0,0,0,8,30.20882322,-97.76046459,Austin,East Congress,Private room just minutes from downtown!,2,4,Private room,Private room,5,1,1,40,$40 ,,USD,1,TX
20453155,1,0,1,0,0,11,30.25319924,-97.771418,Austin,Zilker,"Super Cute Downtown So Austin, Zilker Prk Bungalow",3,5,Entire home/apt,Entire house,5,0,0.75,105,$105 ,,USD,0.9,TX
20454136,1,0,0,0,1,15,30.33326899,-97.70910865,Austin,Highland,Newly Remodeled Studio With Private Entrance,2,7,Private room,Private room,5,1,1,70,$70 ,,USD,1,TX
20455188,1,0,0,0,0,7,30.23825295,-97.78757031,Austin,South Lamar,"""Efficiency Style"" 78704 hottest ???hood in Austin!",3,0,Private room,Private room,,0,1,54,$54 ,,USD,1,TX
20455602,6,0,1,0,1,24,30.29720533,-97.73341982,Austin,University of Texas,Luxurious 4 Bedroom Home in Central Austin,8,10,Entire home/apt,Entire house,5,0,1,349,$349 ,,USD,1,TX
20455711,1,0,0,0,0,2,30.23104322,-97.7310293,Austin,East Riverside,Private room 10 minutes from downtown austin,2,4,Private room,Private room,5,1,1,75,$75 ,,USD,1,TX
20458467,8,0,0,0,0,31,30.27429706,-97.61545392,Austin,,East Austin Estate,13,0,Entire home/apt,Entire vacation home,,1,0.85,1050,"$1,050 ",,USD,1,TX
20460741,1,0,0,0,1,9,30.29132572,-97.73281495,Austin,University of Texas,"Clean, Quiet Condo 1blk to UT N. Campus, 1 mi-DT",2,4,Entire home/apt,Entire house,5,0,0.65,95,$95 ,,USD,0.92,TX
20469237,3,0,1,0,0,16,30.24813552,-97.75063764,Austin,South Congress,South Congress Zen Den! Walk everywhere!,5,11,Entire home/apt,Entire house,5,1,0.9,99,$99 ,,USD,0.9,TX
20477847,1,0,0,0,0,5,30.24521868,-97.83049301,Austin,,Large room overlooking Greenbelt in SW Austin,1,1,Private room,Private room,,1,0.51,50,$50 ,,USD,0.79,TX
20478557,2,0,1,0,1,9,30.19949278,-97.77648298,Austin,West Congress,Chic South Congress Flat,3,13,Entire home/apt,Entire condominium,5,1,0.8,110,$110 ,,USD,0.85,TX
20479089,2,0,1,0,0,15,30.28965263,-97.701342,Austin,Mueller,Two Bedroom Home in Walkable Neighborhood,4,8,Entire home/apt,Entire townhouse,5,1,1,140,$140 ,,USD,0.77,TX
20479274,6,0,0,0,0,7,30.26491864,-97.73198496,Austin,East Downtown,7th heven,12,5,Entire home/apt,Entire house,5,1,0.55,173,$173 ,,USD,0.63,TX
20479515,5,0,0,0,0,13,30.31768462,-97.67181206,Austin,University Hills,Cozy & Quaint Central North East Austin Home 3/2.5,8,2,Entire home/apt,Entire house,,0,1,199,$199 ,,USD,1,TX
20479942,5,0,0,0,0,1,30.25595817,-97.8823144,Austin,Oak Hill,Austin+Vacation+Family=Memories,8,0,Entire home/apt,Entire house,,0,0.8,300,$300 ,,USD,0.9,TX
20479992,1,0,0,0,0,7,30.29186997,-97.7010152,Austin,,Private Room in Austin's best walking neighborhood,2,2,Private room,Private room,,1,1,45,$45 ,,USD,1,TX
20480266,1,0,0,0,0,6,30.25696933,-97.73901109,Austin,,Luxury on Rainey Street. Walk Everywhere!,4,0,Entire home/apt,Entire apartment,,1,1,140,$140 ,,USD,0.95,TX
20481189,1,0,0,0,0,5,30.17616882,-97.76332301,Austin,McKinney,Cozy Daybed in South Austin,1,2,Shared room,Shared room,,0,0.8,19,$19 ,,USD,0.85,TX
20482564,1,0,0,0,0,11,30.27402465,-97.75669924,Austin,Old West Austin,The Triple C: Convenient Clarksville Cozy,2,6,Entire home/apt,Entire place,5,1,0.9,89,$89 ,,USD,0.9,TX
20482650,1,0,0,0,0,11,30.1694805,-97.96836506,Austin,,Country view Apartment near famous venues,3,4,Entire home/apt,Entire place,5,0,0.65,75,$75 ,,USD,0.75,TX
20492576,2,0,0,0,0,9,30.26240926,-97.77566982,Austin,Barton Hills,Cozy condo - Walk to Barton Springs - 5 mins to DT,4,10,Entire home/apt,Entire apartment,5,0,1,89,$89 ,,USD,1,TX
20493032,5,0,0,0,0,24,30.2281679,-97.76420706,Austin,Dawson,4BR w/ Pool & Guest House,10,0,Entire home/apt,Entire house,,1,1,299,$299 ,,USD,1,TX
20494148,1,0,0,0,0,29,30.26277094,-97.70896471,Austin,East Downtown,"Coolest, Most Unique House in Trendy East Austin!",2,6,Private room,Private room,5,1,1,99,$99 ,,USD,1,TX
20494520,2,0,0,0,0,22,30.28829526,-97.67743278,Austin,Pecan Spings,Comfy 3 bedroom on cozy street in East Austin,6,0,Entire home/apt,Entire house,,1,0.75,129,$129 ,,USD,0.85,TX
20495778,2,0,0,0,0,5,30.1937009,-97.77761996,Austin,East Congress,"Entire home, great for ACL",4,1,Entire home/apt,Entire apartment,,1,1,80,$80 ,,USD,1,TX
20501040,2,0,0,0,0,9,30.26322534,-97.7644014,Austin,,The BEST location for ACL Fest!,4,6,Entire home/apt,Entire condominium,5,0,1,218,$218 ,,USD,1,TX
20501794,1,0,0,0,0,5,30.26213805,-97.72841628,Austin,East Downtown,1 Bed + Air Mattress / 1 Bath / Large Common Area,4,3,Entire home/apt,Entire place,5,0,1,200,$200 ,,USD,1,TX
20505848,2,0,1,0,0,12,30.26846995,-97.68264142,Austin,MLK & 183,Eastside Oasis,6,8,Entire home/apt,Entire guesthouse,5,0,0.65,60,$60 ,,USD,0.8,TX
20506929,2,0,1,0,0,2,30.25367177,-97.7649852,Austin,Zilker,Nice hotspot 1 bedroom downtown view/ south lamar,4,4,Entire home/apt,Entire apartment,4.5,1,0.85,90,$90 ,,USD,0.85,TX
20516010,2,0,0,0,0,7,30.28962524,-97.77038862,Austin,Tarrytown,Tarrytown Condo,4,2,Private room,Private room,,0,1,40,$40 ,,USD,1,TX
20517997,1,0,0,0,0,6,30.4341216,-97.73050442,Austin,,"5 Stars private room,5min to Domain,up to 5 guests",2,0,Private room,Private room,,0,1,75,$75 ,,USD,1,TX
20518546,2,0,0,0,0,11,30.29652182,-97.68635703,Austin,Mueller,Cute 4 bedroom home in Austin!,4,0,Private room,Private room,,1,1,215,$215 ,,USD,1,TX
20520367,1,0,0,0,1,19,30.26448436,-97.74198749,Austin,Downtown,Downtown Austin for a fraction of the cost!,1,7,Shared room,Shared room,5,1,0.75,49,$49 ,,USD,0.9,TX
20523873,1,0,0,0,0,15,30.33374529,-97.75818363,Austin,Allendale,Cozy cottage w/pool in convenient Highland Park!,2,4,Entire home/apt,Entire guesthouse,5,1,0.7,50,$50 ,,USD,0.85,TX
20524574,1,0,0,0,0,1,30.29633997,-97.71695083,Austin,,Cherrywood crash pad,2,4,Private room,Private room,5,1,0.65,100,$100 ,,USD,0.8,TX
20525002,1,0,0,0,0,6,30.2346345,-97.7155601,Austin,,Quiet & Sunny bedroom,2,0,Private room,Private room,,1,1,35,$35 ,,USD,1,TX
20525831,3,0,0,0,0,20,30.27470496,-98.0244714,Austin,,The Crumley House in the Texas Hill Country,4,6,Entire home/apt,Entire house,5,1,0.51,125,$125 ,,USD,0.75,TX
20537657,2,0,0,0,0,38,30.27853131,-97.70426033,Austin,,Chic Vintage Cottage in East Austin,4,0,Entire home/apt,Entire house,,1,0.85,101,$101 ,,USD,0.9,TX
20549542,1,0,0,0,0,22,30.43576903,-97.73062313,Austin,Milwood,"Ensuite BD 5min to DOMAIN, 6 min walking to APPLE",3,2,Private room,Private room,,0,1,75,$75 ,,USD,1,TX
20551680,3,0,0,0,0,9,30.26549814,-97.74921506,Austin,Downtown,"Luxury Downtown Apartment for ACL, F1, or UT Games",4,3,Entire home/apt,Entire apartment,5,0,0.6,300,$300 ,,USD,0.75,TX
20552940,1,0,0,0,0,8,30.33527365,-97.7362082,Austin,Brentwood,Artsy Brentwood Private Studio,2,6,Entire home/apt,Entire guesthouse,5,1,1,46,$46 ,,USD,0.79,TX
20558413,1,0,0,0,1,8,30.28208097,-97.68487159,Austin,MLK & 183,Cozy Eastside Bedroom 4.6 miles to downtown ATX!,2,20,Private room,Private room,5,1,0.84,46,$46 ,,USD,0.9,TX
20567256,1,0,0,0,0,7,30.20819491,-97.78652455,Austin,South Manchaca,Private Bedroom and Bathroom in South Austin Oasis,2,11,Private room,Private room,4.5,0,1,45,$45 ,,USD,1,TX
20567655,1,0,0,0,0,3,30.30857981,-97.72327387,Austin,Hancock,Hyde Park Gem,2,1,Entire home/apt,Entire apartment,,0,0.9,225,$225 ,,USD,0.95,TX
20570457,4,0,0,0,0,15,30.21038221,-97.76540699,Austin,East Congress,"Modern, Private Home Near Downtown & the Airport",8,8,Entire home/apt,Entire house,4.5,1,0.51,146,$146 ,,USD,0.79,TX
20571041,2,0,0,0,0,10,30.25812773,-97.73983028,Austin,Rainey Street,"Rainey Days, Rainey Nights",4,1,Entire home/apt,Entire apartment,,1,1,225,$225 ,,USD,1,TX
20571274,1,0,0,0,0,20,30.25668944,-97.73867328,Austin,Rainey Street,Beautiful & New Modern Space,2,1,Entire home/apt,Entire apartment,,0,1,123,$123 ,,USD,1,TX
20573701,3,0,0,0,1,32,30.28929984,-97.77062639,Austin,West Austin,Condo in the Trees in Sleepy Tarrytown,6,0,Entire home/apt,Entire condominium,,1,1,200,$200 ,,USD,0.9,TX
20583175,2,0,0,0,0,6,30.25826271,-97.75979206,Austin,,Beautiful Zilker Apartment - Perfect for ACL!,3,4,Entire home/apt,Entire apartment,5,1,1,185,$185 ,,USD,1,TX
20583243,5,0,1,0,1,57,30.2239746,-97.74283886,Austin,Parker Lane,REMODELED GROUND FLOOR 2/2 CONDO W/ GARAGE,6,9,Entire home/apt,Entire condominium,5,0,0.85,79,$79 ,,USD,0.95,TX
20585121,10,0,0,0,1,25,30.28101388,-97.76213967,Austin,Clarksville,Brand New Luxurious Clarksville Home - Sleeps 17!,16,2,Entire home/apt,Entire townhouse,,1,0.7,1093,"$1,093 ",,USD,0.88,TX
20585278,9,0,0,0,1,30,30.28465229,-97.75926801,Austin,Clarksville,Historic Hilltop Home in the Heart of Austin - Private Pool & Hot Tub! Sleeps 20!,16,0,Entire home/apt,Entire house,,1,0.7,1610,"$1,610 ",,USD,0.88,TX
20585785,2,0,0,0,0,6,30.2405979,-97.78455413,Austin,South Lamar,"Private Room 10 mins to Downtown, SXSW, Greenbelt!",3,8,Private room,Private room,5,0,1,45,$45 ,,USD,1,TX
20587024,2,0,0,0,0,17,30.2598373,-97.77180245,Austin,Barton Hills,Walk to ACL! Spacious Desert Hippie Bungalow!,5,1,Entire home/apt,Entire townhouse,,1,1,900,$900 ,,USD,1,TX
20587696,1,0,0,0,0,11,30.42364233,-97.72296268,Austin,Angus Valley,2  Rooms for price of 1 in a wonderful older home!,2,3,Private room,Private room,5,0,0.75,33,$33 ,,USD,0.9,TX
20588090,1,0,0,0,0,20,30.27328278,-97.71609895,Austin,,Modern East Side Home - Super Close to Downtown!,3,0,Entire home/apt,Entire house,,1,0.9,175,$175 ,,USD,0.95,TX
20589945,1,0,0,0,0,7,30.24174437,-97.72390044,Austin,East Riverside,New apartment on Lady Bird Lake,3,4,Entire home/apt,Entire apartment,5,0,0.9,120,$120 ,,USD,0.95,TX
20590176,1,0,0,0,0,5,30.24388378,-97.72390511,Austin,East Riverside,New Apartment near Downtown and Lake Austin,3,3,Entire home/apt,Entire apartment,5,0,1,95,$95 ,,USD,1,TX
20590285,1,0,0,0,1,20,30.2660182,-97.74157668,Austin,,Stay a 30 second walk from World Famous 6th Street,1,9,Shared room,Shared room,4.5,1,0.75,49,$49 ,,USD,0.9,TX
20592077,1,0,0,0,0,7,30.22393046,-97.72368809,Austin,Parker Lane,Longhorn Master,1,0,Private room,Private room,,0,0.4,89,$89 ,,USD,1,TX
20592315,2,0,0,0,0,6,30.27059702,-97.7536487,Austin,Downtown,Havana Nights in The Heart of Downtown Austin!,6,4,Entire home/apt,Entire condominium,5,1,0.85,300,$300 ,,USD,0.9,TX
20592655,1,0,0,0,0,11,30.22330693,-97.72260161,Austin,,Longhorn Room 2,1,0,Private room,Private room,,0,0.35,79,$79 ,,USD,1,TX
20599893,1,0,1,0,0,13,30.27080252,-97.74794222,Austin,Downtown,One bedroom in luxury Downtown Austin building,2,4,Entire home/apt,Entire apartment,5,0,0.65,200,$200 ,,USD,0.95,TX
20600666,1,0,0,0,0,8,30.24724992,-97.74412411,Austin,Travis Heights,SoCo Condo 5 mins to Downtown,3,13,Entire home/apt,Entire condominium,4.5,1,1,130,$130 ,,USD,1,TX
20601308,8,0,0,0,0,24,30.29888476,-97.76702146,Austin,,*NEW* Downtown - Sleeps 14 - Close to UT Football!,14,0,Entire home/apt,Entire house,,1,1,1074,"$1,074 ",,USD,1,TX
20601691,3,0,0,0,0,7,30.2548484,-97.76777037,Austin,Zilker,Vintage Zilker Austin Flat,6,3,Entire home/apt,Entire apartment,4.5,1,1,81,$81 ,,USD,0.9,TX
20602282,1,0,0,0,0,7,30.25822113,-97.75887445,Austin,,Studio Apt - Walk to Downtown & Zilker Park!,2,2,Entire home/apt,Entire apartment,,1,1,190,$190 ,,USD,1,TX
20602342,1,0,0,0,0,11,30.25398235,-97.73051005,Austin,East Downtown,Just Like A Hotel Room! With Private Entrance,2,4,Private room,Private room,5,1,1,89,$89 ,,USD,0.9,TX
20604372,1,0,0,0,0,9,30.41554747,-97.67990739,Austin,Lamplight Village,Private room with  private bathroom,2,12,Private room,Private room,5,1,1,40,$40 ,,USD,1,TX
20608074,2,0,0,0,0,17,30.2705777,-97.7557343,Austin,Old West Austin,NAKRY2,4,11,Entire home/apt,Entire apartment,5,1,0.86,95,$95 ,,USD,0.88,TX
20608813,1,0,0,0,0,8,30.27179899,-97.71778668,Austin,,"Clean & Comfy Room, 5 Minutes from Downtown!",2,1,Private room,Private room,,1,0.51,43,$43 ,,USD,0.79,TX
20614272,3,0,0,0,0,24,30.23546137,-97.77009417,Austin,Galindo,Remodeled 3BR w/ Guest House,6,0,Entire home/apt,Entire house,,1,1,183,$183 ,,USD,1,TX
20618312,1,0,0,0,0,8,30.44075951,-97.78626245,Austin,Long Canyon,Happy House,1,1,Private room,Private room,,0,0.9,35,$35 ,,USD,1,TX
20619219,1,0,0,0,0,3,30.25972553,-97.73880972,Austin,,Rainey Getaway,2,0,Private room,Private room,,1,1,205,$205 ,,USD,1,TX
20619876,1,0,0,0,0,21,30.2198537,-97.76740384,Austin,West Congress,Cozy 1 bedroom close to everything!,3,3,Entire home/apt,Entire apartment,5,1,0.8,79,$79 ,,USD,0.9,TX
20622806,1,0,0,0,0,5,30.28996271,-97.74744588,Austin,West Campus,Apartment with a bedroom in West Campus,2,7,Private room,Private room,5,0,0.72,38,$38 ,,USD,0.84,TX
20633332,1,0,0,0,0,8,30.26111042,-97.73719623,Austin,Rainey Street,Entire downtown condo with patio and rooftop pool,2,5,Entire home/apt,Entire condominium,5,0,0.75,120,$120 ,,USD,0.85,TX
20633337,2,0,0,0,0,5,30.40953916,-97.72233576,Austin,Mesa Park,Fantastic apartment share across from The Domain,4,5,Private room,Private room,5,0,0.8,48,$48 ,,USD,0.9,TX
20634098,1,0,0,0,0,7,30.31222234,-97.73098372,Austin,,Welcoming Central Austin Retreat,2,0,Private room,Private room,,1,1,36,$36 ,,USD,0.9,TX
20634554,2,0,0,0,0,5,30.27612368,-97.69866639,Austin,MLK & 183,East Austin Bedroom 2 Miles From Downtown,3,4,Private room,Private room,4.5,0,0.6,40,$40 ,,USD,0.9,TX
20635520,1,0,0,0,0,4,30.25672253,-97.76656095,Austin,,Beautiful condo in the trendy Zilker 'hood,2,1,Private room,Private room,,0,1,135,$135 ,,USD,1,TX
20638157,1,0,0,0,0,8,30.2377056,-97.76198272,Austin,,Private access to single room near Downtown,2,1,Private room,Private room,,1,1,80,$80 ,,USD,1,TX
20639661,1,0,0,0,0,2,30.21477347,-97.87782084,Austin,,"Sunny, cozy room in quaint neighborhood.",2,0,Private room,Private room,,1,1,94,$94 ,,USD,1,TX
